draw,district,total_pop,total_vap,plan_dev,comp_edge,comp_polsby,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_hisp,vap_white,vap_black,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_16_dem_cli,pre_16_rep_tru,uss_18_dem_whi,uss_18_rep_fla,gov_18_dem_rai,gov_18_rep_fun,atg_18_dem_ner,sos_18_dem_gor,sos_18_rep_cor,pre_20_dem_bid,pre_20_rep_tru,uss_20_dem_ree,uss_20_rep_wat,arv_16,adv_16,arv_18,adv_18,arv_20,adv_20,county_splits,muni_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
4749,1,547291,435044,0.0025488004,0.9636,0.4353,147703,290340,44376,1676,23454,168,8777,30797,102741,250543,33174,1287,19720,130,6527,20922,120010, 63267,103910,47598, 90428,46562,116345,108732,39063,136201, 71868,142980, 56048, 63267,120010,44408,104854, 63959,139591,1,2,116943, 54067,0.6838,0.6849,1.0000,2.000,0,-0.25606
4749,2,550088,452550,0.0025488004,0.9636,0.3190, 34398,463710,11010,1837,14913,152,2615,21453, 23247,391892, 8750,1412,11692,125,1926,13506,132516,117275,127567,96823,107694,93371,158005,138544,80229,171285,128054,185593,108807,117275,132516,90140,132952,118431,178438,1,2,145887,104094,0.5836,0.5784,1.0000,2.000,0,-0.25606
4750,1,548988,436132,0.0005440235,0.9628,0.4085,141286,302115,42604,1625,21873,168,8667,30650, 98020,259364,31708,1228,18461,128,6451,20772,117891, 68038,102417,51426, 88780,49883,116157,107764,42299,134656, 77548,141865, 61296, 68038,117891,47870,103779, 69423,138261,1,2,115647, 58415,0.6644,0.6652,1.0000,2.000,0,-0.25606
4750,2,548391,451462,0.0005440235,0.9628,0.3593, 40815,451935,12782,1888,16494,152,2725,21600, 27968,383071,10216,1471,12951,127,2002,13656,134634,112504,129060,92994,109343,90050,158194,139512,76994,172829,122374,186709,103559,112504,134634,86679,134027,112966,179768,1,2,147183, 99746,0.5961,0.5912,1.0000,2.000,0,-0.25606
4751,1,550548,453732,0.0033871616,0.9602,0.3712, 37177,459826,11813,1845,15682,152,2641,21412, 25219,389831, 9353,1419,12329,124,1946,13511,133108,116895,127823,95922,108185,92656,158479,138716,79393,171396,126950,186271,106908,116895,133108,89323,133300,116929,178833,1,2,146283,103121,0.5865,0.5814,1.0000,2.000,0,-0.25606
4751,2,546831,433862,0.0033871616,0.9602,0.4099,144924,294224,43573,1668,22685,168,8751,30838,100769,252604,32571,1280,19083,131,6507,20917,119418, 63647,103655,48499, 89937,47277,115871,108560,39900,136089, 72972,142303, 57947, 63647,119418,45226,104505, 65460,139196,1,2,116547, 55040,0.6792,0.6803,1.0000,2.000,0,-0.25606
4752,1,548334,444796,0.0006479074,0.9117,0.2435, 59928,427462,15166,1810,20081,141,3020,20726, 40515,360054,11546,1385,15936,110,2244,13006,120937,113934,115164,92545, 95092,91073,144889,125815,76698,152792,126378,167331,105941,113934,120937,86772,120240,116160,160061,2,3,131717,101096,0.5658,0.5602,1.0000,2.000,0,-0.25606
4752,2,549045,442798,0.0006479074,0.9117,0.2587,122173,326588,40220,1703,18286,179,8372,31524, 85473,282381,30378,1314,15476,145,6209,21422,131588, 66608,116313,51876,103030,48860,129461,121461,42595,154694, 73544,161243, 58914, 66608,131588,47777,117566, 66230,157969,2,3,131113, 57065,0.6967,0.6974,1.0000,2.000,0,-0.25606
4753,1,549352,450277,0.0012074224,0.9152,0.2440, 47440,448149,14008,1851,13470,161,2938,21335, 32089,379317,10550,1410,11031,130,2173,13577,130009,113563,123645,92286,106570,86112,152441,134249,76252,165873,124285,179594,104772,113563,130009,84883,129226,114529,172733,2,3,141769, 99546,0.5875,0.5834,1.0000,2.000,0,-0.25606
4753,2,548027,437317,0.0012074224,0.9152,0.1870,134661,305901,41378,1662,24897,159,8454,30915, 93899,263118,31374,1289,20381,125,6280,20851,122517, 66978,107832,52134, 91552,53821,121910,113027,43040,141612, 75637,148980, 60083, 66978,122517,49665,108580, 67861,145296,2,3,121062, 58615,0.6738,0.6732,1.0000,2.000,0,-0.25606
4754,1,546608,436761,0.0037935845,0.9481,0.4095,129062,313082,41291,1569,21675,171,8639,31119, 89555,269026,30918,1206,18395,133,6442,21086,118550, 70135,104213,53207, 89873,51974,118586,109866,43767,137350, 79396,144990, 62960, 70135,118550,49650,105634, 71179,141170,1,3,117632, 60239,0.6613,0.6617,1.0000,2.000,0,-0.25606
4754,2,550771,450833,0.0037935845,0.9481,0.3525, 53039,440968,14095,1944,16692,149,2753,21131, 36433,373409,11006,1493,13017,122,2011,13342,133975,110407,127265,91213,108249,87959,155765,137410,75526,170136,120526,183584,101895,110407,133975,84899,132172,111211,176859,1,3,145198, 97922,0.5972,0.5927,1.0000,2.000,0,-0.25606
4755,1,551103,453500,0.0043986626,0.9654,0.3247, 34424,464609,11041,1838,14916,152,2621,21502, 23272,392739, 8780,1413,11694,125,1932,13545,132890,117497,127953,97015,108047,93539,158462,138947,80385,171765,128266,186097,108974,117497,132890,90312,133352,118620,178930,1,2,146309,104280,0.5839,0.5787,1.0000,2.000,0,-0.25606
4755,2,546276,434094,0.0043986626,0.9654,0.4558,147677,289441,44345,1675,23451,168,8771,30748,102716,249696,33144,1286,19718,130,6521,20883,119636, 63045,103524,47406, 90075,46394,115888,108329,38907,135721, 71656,142476, 55881, 63045,119636,44236,104454, 63770,139099,1,2,116521, 53881,0.6838,0.6849,1.0000,2.000,0,-0.25606
4756,1,546596,449704,0.0038154548,0.9645,0.3286, 34298,460605,10959,1837,14876,152,2559,21310, 23187,389306, 8719,1413,11668,125,1886,13400,131585,116455,126646,96162,106952,92769,156869,137506,79722,170110,127124,184302,108031,116455,131585,89550,131993,117578,177205,1,2,144853,103378,0.5835,0.5784,1.0000,2.000,0,-0.25606
4756,2,550783,437890,0.0038154548,0.9645,0.4796,147803,293445,44427,1676,23491,168,8833,30940,102801,253129,33205,1286,19744,130,6567,21028,120940, 64087,104831,48258, 91171,47164,117481,109770,39571,137376, 72798,144272, 56824, 64087,120940,44998,105813, 64812,140824,1,2,117977, 54783,0.6829,0.6839,1.0000,2.000,0,-0.25606
4757,1,547782,434610,0.0016539409,0.9584,0.4082,145153,294659,43635,1672,22833,168,8762,30900,100918,252984,32618,1284,19204,131,6518,20953,119588, 63778,103809,48594, 90051,47398,116035,108708,39994,136294, 73128,142531, 58074, 63778,119588,45329,104650, 65602,139413,1,2,116716, 55161,0.6791,0.6801,1.0000,2.000,0,-0.25606
4757,2,549597,452984,0.0016539409,0.9584,0.3703, 36948,459391,11751,1841,15534,152,2630,21350, 25070,389451, 9306,1415,12208,124,1935,13475,132937,116764,127668,95826,108071,92535,158316,138568,79298,171192,126794,186043,106781,116764,132937,89219,133156,116788,178616,1,2,146114,103000,0.5865,0.5814,1.0000,2.000,0,-0.25606
4758,1,550586,441568,0.0034564175,0.9368,0.4698,119211,342109,34456,1559,24963,142,5046,23100, 82507,291945,26078,1206,20674,110,3765,15283,117320, 87723,105719,68452, 87886,70205,126526,113048,56930,137190, 98709,148624, 79517, 87723,117320,65196,108294, 89114,142907,2,3,119473, 76923,0.6083,0.6055,1.0000,2.000,0,-0.25606
4758,2,546793,446026,0.0034564175,0.9368,0.2655, 62890,411941,20930,1954,13404,178,6346,29150, 43481,350490,15846,1493,10738,145,4688,19145,135205, 92819,125759,75968,110235,69728,147824,134229,62363,170296,101213,179949, 85338, 92819,135205,69353,129512, 93276,175122,2,3,143357, 81238,0.6383,0.6362,1.0000,2.000,0,-0.25606
4759,1,550788,446987,0.0038245674,0.8848,0.1891,108021,363362,30356,2361,20666,157,3879,21986, 75588,311902,22994,1792,17324,127,2808,14452,127543, 87134,116642,70232,100299,68503,137125,123893,58275,153344, 96833,163608, 80280, 87134,127543,65670,119489, 88558,158476,3,4,131779, 76877,0.6316,0.6294,1.0000,2.000,0,-0.25606
4759,2,546591,440607,0.0038245674,0.8848,0.1345, 74080,390688,25030,1152,17701,163,7513,30264, 50400,330533,18930, 907,14088,128,5645,19976,124982, 93408,114835,74188, 97823,71430,137226,123383,61018,154142,103089,164966, 84574, 93408,124982,68879,118317, 93832,159553,3,4,131051, 81284,0.6172,0.6145,1.0000,2.000,0,-0.25606
4760,1,548734,437112,0.0000811023,0.9247,0.4274,118756,345794,33354,1591,21630,133,4780,22696, 81686,293565,24962,1225,17346,101,3524,14703,112384, 92058,101617,71405, 82996,73293,123795,109392,59473,132916,103868,145600, 83518, 92058,112384,68057,104449, 93694,139258,2,3,115529, 80603,0.5890,0.5854,1.0000,2.000,0,-0.25606
4760,2,548645,450482,0.0000811023,0.9247,0.2418, 63345,408256,22032,1922,16737,187,6612,29554, 44302,348870,16962,1474,14066,154,4929,19725,140141, 88484,129861,73015,115126,66640,150556,137884,59820,174570, 96054,182974, 81337, 88484,140141,66492,133357, 88696,178771,2,3,147302, 77558,0.6551,0.6535,1.0000,2.000,0,-0.25606
4761,1,549849,439151,0.0021132170,0.9342,0.2740,147337,293905,43745,1673,24581,157,8485,29966,103278,254329,32997,1306,20437,128,6284,20392,126596, 66110,110835,51742, 94251,54037,125206,116028,42654,144597, 74037,152264, 58186, 66110,126596,49478,111579, 66112,148431,3,1,124254, 57794,0.6825,0.6817,1.0000,2.000,0,-0.25606
4761,2,547530,448443,0.0021132170,0.9342,0.2181, 34764,460145,11641,1840,13786,163,2907,22284, 22710,388106, 8927,1393,10975,127,2169,14036,125929,114432,120643,92679,103871,85896,149144,131248,76639,162888,125885,176310,106668,114432,125929,85071,126227,116277,169598,3,1,138576,100367,0.5800,0.5759,1.0000,2.000,0,-0.25606
4762,1,548970,438467,0.0005112181,0.9481,0.4083,130547,313420,41490,1574,21936,171,8650,31182, 90569,269316,31067,1210,18594,133,6450,21128,118952, 70170,104509,53229, 90137,52003,118857,110145,43785,137757, 79477,145392, 63010, 70170,118952,49673,105912, 71245,141575,1,3,117964, 60279,0.6618,0.6622,1.0000,2.000,0,-0.25606
4762,2,548409,449127,0.0005112181,0.9481,0.3520, 51554,440630,13896,1939,16431,149,2742,21068, 35419,373119,10857,1489,12818,122,2003,13300,133573,110372,126969,91191,107985,87930,155494,137131,75508,169729,120445,183182,101845,110372,133573,84876,131894,111145,176454,1,3,144866, 97882,0.5968,0.5922,1.0000,2.000,0,-0.25606
4763,1,546158,449289,0.0046137205,0.9359,0.2547, 49649,430016,18190,1956,16408,167,4677,25095, 34353,366126,14337,1534,12940,136,3533,16330,137277,101507,130028,83746,111543,80459,155562,139296,68969,174550,109926,186284, 92476,101507,137277,77724,134107,101201,180416,2,2,147792, 89514,0.6228,0.6191,1.0000,2.000,0,-0.25606
4763,2,551221,438305,0.0046137205,0.9359,0.4354,132452,324034,37196,1557,21959,153,6715,27155, 91635,276309,27587,1165,18472,119,4920,18098,115248, 79034,101449,60674, 86579,59474,118788,107980,50324,132936, 89996,142289, 72379, 79034,115248,56824,103699, 81189,137613,2,2,115038, 68647,0.6263,0.6255,1.0000,2.000,0,-0.25606
4764,1,550133,442733,0.0026308140,0.9351,0.3869,122900,335127,36331,1641,23441,145,5447,25101, 86007,287752,27459,1277,19272,123,3978,16865,122364, 84514,110206,66599, 90570,69660,129514,117312,55358,143382, 94695,154574, 76789, 84514,122364,63873,111900, 85743,148978,2,1,123989, 74603,0.6243,0.6216,1.0000,2.000,0,-0.25606
4764,2,547246,444861,0.0026308140,0.9351,0.1931, 59201,418923,19055,1872,14926,175,5945,27149, 39981,354683,14465,1422,12140,132,4475,17563,130161, 96028,121272,77821,107552,70272,144837,129964,63935,164104,105227,174000, 88066, 96028,130161,70676,125906, 96647,169052,2,1,138841, 83558,0.6243,0.6222,1.0000,2.000,0,-0.25606
4765,1,550593,442149,0.0034691752,0.9048,0.1669,112426,336033,38700,1521,21811,158,8478,31466, 77980,287959,28994,1149,18395,121,6360,21191,124388, 73997,110287,56959, 96719,53913,126661,116637,46543,146366, 81785,154405, 65232, 73997,124388,52472,112576, 73510,150386,4,2,125066, 63071,0.6648,0.6646,1.0000,2.000,0,-0.25606
4765,2,546786,445445,0.0034691752,0.9048,0.1789, 69675,418017,16686,1992,16556,162,2914,20784, 48008,354476,12930,1550,13017,134,2093,13237,128137,106545,121191,87462,101403,86020,147689,130639,72750,161120,118137,174169, 99622,106545,128137,82077,125230,108880,167643,4,2,137764, 95090,0.5916,0.5872,1.0000,2.000,0,-0.25606
4766,1,548361,436328,0.0005986993,0.9463,0.4788,131955,322203,36950,1578,21941,152,6651,26931, 91419,274802,27459,1184,18460,119,4888,17997,114773, 78484,101033,60192, 86253,59017,118203,107487,49923,132300, 89310,141572, 71782, 78484,114773,56378,103243, 80548,136936,2,2,114517, 68118,0.6270,0.6263,1.0000,2.000,0,-0.25606
4766,2,549018,451266,0.0005986993,0.9463,0.2781, 50146,431847,18436,1935,16426,168,4741,25319, 34569,367633,14465,1515,12952,136,3565,16431,137753,102058,130444,84229,111869,80916,156148,139789,69369,175185,110612,187002, 93072,102058,137753,78171,134562,101842,181093,2,2,148313, 90043,0.6222,0.6186,1.0000,2.000,0,-0.25606
4767,1,550401,441470,0.0031192505,0.9290,0.4622,118181,338477,35994,1542,24705,148,5694,25660, 81907,289495,26965,1169,20570,114,4230,17020,115520, 86363,103863,67225, 85993,69273,124173,110973,56124,135418, 96941,146629, 78026, 86363,115520,64208,106250, 87485,141024,2,3,117510, 75659,0.6083,0.6055,1.0000,2.000,0,-0.25606
4767,2,546978,446124,0.0031192505,0.9290,0.2174, 63920,415573,19392,1971,13662,172,5698,26590, 44081,352940,14959,1530,10842,141,4223,17408,137006, 94179,127615,77196,112129,70660,150177,136303,63168,172067,102981,181945, 86829, 94179,137006,70341,131556, 94905,177005,2,3,145320, 82502,0.6379,0.6358,1.0000,2.000,0,-0.25606
4768,1,549831,444125,0.0020804116,0.9065,0.2030,112831,332664,39405,1560,23323,164,8565,31319, 78856,286870,29843,1205,19598,131,6422,21200,123917, 75821,110829,58495, 94110,58788,128109,117426,47903,145995, 83870,155138, 66483, 75821,123917,55062,112619, 75178,150566,2,5,125075, 65226,0.6572,0.6560,1.0000,2.000,0,-0.25606
4768,2,547548,443469,0.0020804116,0.9065,0.2203, 69270,421386,15981,1953,15044,156,2827,20931, 47132,355565,12081,1494,11814,124,2031,13228,128609,104721,120648,85926,104012,81145,146241,129850,71390,161490,116052,173436, 98372,104721,128609,79487,125187,107212,167463,2,5,137755, 92935,0.5971,0.5937,1.0000,2.000,0,-0.25606
4769,1,546230,449315,0.0044824988,0.9550,0.2749, 32816,461528,11550,1820,13859,159,2645,21853, 21910,390038, 9161,1397,10966,130,1989,13724,130984,114574,125956,94392,107209,89668,155180,136726,78039,169188,125172,182819,106458,114574,130984,87366,131268,115816,176003,1,3,144009,101385,0.5868,0.5822,1.0000,2.000,0,-0.25606
4769,2,551149,438279,0.0044824988,0.9550,0.3627,149285,292522,43836,1693,24508,161,8747,30397,104078,252397,32763,1302,20446,125,6464,20704,121542, 65967,105521,50028, 90913,50265,119171,110550,41254,138298, 74750,145755, 58396, 65967,121542,47183,106538, 66574,142027,1,3,118821, 56776,0.6767,0.6770,1.0000,2.000,0,-0.25606
4770,1,550458,437262,0.0032231344,0.9610,0.4246,148836,291538,44626,1689,23901,168,8801,30899,103444,251466,33357,1298,20053,130,6542,20972,120480, 63599,104286,47821, 90596,46980,116781,109098,39295,136700, 72287,143555, 56376, 63599,120480,44699,105190, 64332,140128,1,2,117356, 54392,0.6833,0.6843,1.0000,2.000,0,-0.25606
4770,2,546921,450332,0.0032231344,0.9610,0.3169, 33265,462512,10760,1824,14466,152,2591,21351, 22544,390969, 8567,1401,11359,125,1911,13456,132045,116943,127191,96599,107526,92953,157569,138178,79998,170786,127635,185019,108479,116943,132045,89849,132616,118057,177902,1,2,145474,103768,0.5837,0.5785,1.0000,2.000,0,-0.25606
4771,1,547902,435395,0.0014352380,0.9619,0.3765,141439,300836,42652,1625,21920,168,8654,30608, 98147,258465,31749,1228,18493,128,6442,20743,117628, 67624,102202,51051, 88641,49538,115881,107567,41908,134299, 77061,141539, 60742, 67624,117628,47500,103572, 68902,137920,1,2,115394, 57987,0.6656,0.6663,1.0000,2.000,0,-0.25606
4771,2,549477,452199,0.0014352380,0.9619,0.3382, 40662,453214,12734,1888,16447,152,2738,21642, 27841,383970,10175,1471,12919,127,2011,13685,134897,112917,129275,93369,109481,90395,158469,139709,77385,173186,122861,187034,104113,112917,134897,87049,134233,113487,180109,1,2,147436,100174,0.5954,0.5906,1.0000,2.000,0,-0.25606
4772,1,551103,453500,0.0043986626,0.9654,0.3247, 34424,464609,11041,1838,14916,152,2621,21502, 23272,392739, 8780,1413,11694,125,1932,13545,132890,117497,127953,97015,108047,93539,158462,138947,80385,171765,128266,186097,108974,117497,132890,90312,133352,118620,178930,1,2,146309,104280,0.5839,0.5787,1.0000,2.000,0,-0.25606
4772,2,546276,434094,0.0043986626,0.9654,0.4558,147677,289441,44345,1675,23451,168,8771,30748,102716,249696,33144,1286,19718,130,6521,20883,119636, 63045,103524,47406, 90075,46394,115888,108329,38907,135721, 71656,142476, 55881, 63045,119636,44236,104454, 63770,139099,1,2,116521, 53881,0.6838,0.6849,1.0000,2.000,0,-0.25606
4773,1,549396,438990,0.0012876135,0.9463,0.3549,126770,319504,40266,1539,21714,167,8578,30858, 87800,274229,30061,1174,18353,127,6383,20863,117371, 74279,103426,56548, 88442,56111,119595,109461,46646,136523, 83771,145047, 66334, 74279,117371,53102,105231, 75054,140786,1,3,117123, 63948,0.6468,0.6463,1.0000,2.000,0,-0.25606
4773,2,547983,448604,0.0012876135,0.9463,0.3219, 55331,434546,15120,1974,16653,153,2814,21392, 38188,368206,11863,1525,13059,128,2070,13565,135154,106263,128052,87873,109680,83822,154756,137815,72647,170963,116151,183527, 98520,106263,135154,81447,132575,107336,177243,1,3,145707, 94213,0.6073,0.6034,1.0000,2.000,0,-0.25606
4774,1,551197,438182,0.0045699799,0.9567,0.3943,139390,305963,42491,1611,22142,167,8660,30773, 96522,262752,31608,1218,18666,128,6447,20841,118019, 69149,102814,52255, 88918,50864,116914,108259,43006,135257, 78678,142718, 62185, 69149,118019,48709,104226, 70433,138988,1,3,116128, 59356,0.6618,0.6624,1.0000,2.000,0,-0.25606
4774,2,546182,449412,0.0045699799,0.9567,0.3492, 42711,448087,12895,1902,16225,153,2732,21477, 29466,379683,10316,1481,12746,127,2006,13587,134506,111393,128663,92165,109205,89069,157436,139017,76286,172228,121244,185856,102669,111393,134506,85840,133580,111957,179041,1,3,146702, 98805,0.5975,0.5929,1.0000,2.000,0,-0.25606
4775,1,546480,450006,0.0040268677,0.9498,0.2948, 46871,434271,17898,1997,15085,171,4618,25569, 32497,369594,14114,1567,11994,142,3499,16599,136660,100308,129433,82461,111707,77743,154208,138737,67727,174174,108936,185705, 91832,100308,136660,75976,133522,100383,179939,2,3,147232, 88168,0.6255,0.6222,1.0000,2.000,0,-0.25606
4775,2,550899,437588,0.0040268677,0.9498,0.5609,135230,319779,37488,1516,23282,149,6774,26681, 93491,272841,27810,1132,19418,113,4954,17829,115866, 80234,102044,61959, 86415,62190,120142,108539,51566,133312, 90986,142868, 73023, 80234,115866,58572,104284, 82006,138090,2,3,115598, 69993,0.6229,0.6214,1.0000,2.000,0,-0.25606
4776,1,549110,436289,0.0007663715,0.9472,0.3197,139764,306432,40783,1524,23373,160,7913,29161, 96844,262960,30241,1142,19544,120,5838,19600,116630, 72400,101894,55145, 87040,55080,117588,107592,45618,133949, 81827,142093, 64729, 72400,116630,51948,103528, 73279,138022,1,3,115255, 62466,0.6485,0.6481,1.0000,2.000,0,-0.25606
4776,2,548269,451305,0.0007663715,0.9472,0.3086, 42337,447618,14603,1989,14994,160,3479,23089, 29144,379475,11683,1557,11868,135,2615,14828,135895,108142,129583,89275,111082,84853,156762,139684,73675,173536,118095,186481,100126,108142,135895,82600,134278,109111,180007,1,3,147575, 95695,0.6066,0.6027,1.0000,2.000,0,-0.25606
4777,1,547782,434610,0.0016539409,0.9584,0.4082,145153,294659,43635,1672,22833,168,8762,30900,100918,252984,32618,1284,19204,131,6518,20953,119588, 63778,103809,48594, 90051,47398,116035,108708,39994,136294, 73128,142531, 58074, 63778,119588,45329,104650, 65602,139413,1,2,116716, 55161,0.6791,0.6801,1.0000,2.000,0,-0.25606
4777,2,549597,452984,0.0016539409,0.9584,0.3703, 36948,459391,11751,1841,15534,152,2630,21350, 25070,389451, 9306,1415,12208,124,1935,13475,132937,116764,127668,95826,108071,92535,158316,138568,79298,171192,126794,186043,106781,116764,132937,89219,133156,116788,178616,1,2,146114,103000,0.5865,0.5814,1.0000,2.000,0,-0.25606
4778,1,551137,437267,0.0044606285,0.9342,0.2200,147040,295163,44370,1714,23004,175,8703,30968,102391,253704,33319,1322,18963,139,6476,20953,121106, 64487,105162,49397, 90258,49799,117663,110009,40787,138211, 73740,144525, 58622, 64487,121106,46662,105772, 66182,141368,2,3,118133, 56138,0.6779,0.6784,1.0000,2.000,0,-0.25606
4778,2,546242,450327,0.0044606285,0.9342,0.2905, 35061,458887,11016,1799,15363,145,2689,21282, 23597,388731, 8605,1377,12449,116,1977,13475,131419,116055,126315,95023,107864,90133,156688,137267,78506,169275,126182,184049,106232,116055,131419,87887,132033,116208,176661,2,3,144697,102023,0.5865,0.5816,1.0000,2.000,0,-0.25606
4779,1,550973,445873,0.0041617345,0.9264,0.2860, 84572,402596,19772,2041,18987,143,2917,19945, 58404,340664,14981,1566,15309,118,2076,12755,122927,108668,115539,88391, 94896,88172,143305,125567,73214,152173,121047,166730,100907,108668,122927,83259,119826,110978,159452,1,2,131591, 96734,0.5763,0.5712,1.0000,2.000,0,-0.25606
