draw,district,total_pop,total_vap,plan_dev,comp_edge,comp_polsby,pop_white,pop_black,pop_hisp,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two,vap_white,vap_black,vap_hisp,vap_aian,vap_asian,vap_nhpi,vap_other,vap_two,pre_20_rep_tru,pre_20_dem_bid,adv_20,arv_20,county_splits,ndv,nrv,ndshare,e_dvs,pr_dem,e_dem,pbias,egap
3913,2,900500,718593,0.00406084,0.840,0.28051,810350,35034,11345,1609, 6372,164,2136,33490,653354,27910, 7829,1415,5209,129,1299,21448,276500,112413,112413,276500,0,112413,276500,0.2890,0.2890,0,0,0,0.104
3914,1,897590,720760,0.00081618,0.776,0.13903,816115,21087,13991,1428, 8291,268,2039,34371,661400,17252, 9931,1265,6785,204,1355,22568,272618,118498,118498,272618,0,118498,272618,0.3030,0.3030,0,0,0,0.104
3914,2,896126,712172,0.00081618,0.776,0.15992,782719,43662,20836,1759, 6612,161,2613,37764,631640,34750,13552,1496,5448,129,1626,23531,272764,117486,117486,272764,0,117486,272764,0.3011,0.3011,0,0,0,0.104
3915,1,900763,721377,0.00435409,0.816,0.16397,798067,29243,22745,1604, 8176,252,2449,38227,647963,23766,15126,1376,6753,194,1627,24572,273476,121880,121880,273476,0,121880,273476,0.3083,0.3083,0,0,0,0.104
3915,2,892953,711555,0.00435409,0.816,0.23110,800767,35506,12082,1583, 6727,177,2203,33908,645077,28236, 8357,1385,5480,139,1354,21527,271906,114104,114104,271906,0,114104,271906,0.2956,0.2956,0,0,0,0.104
3916,1,900418,717604,0.00396941,0.888,0.38816,809023,35462,11360,1647, 6444,152,2176,34154,651663,28088, 7811,1450,5259,118,1332,21883,272906,114039,114039,272906,0,114039,272906,0.2947,0.2947,0,0,0,0.104
3916,2,893298,715328,0.00396941,0.888,0.18847,789811,29287,23467,1540, 8459,277,2476,37981,641377,23914,15672,1311,6974,215,1649,24216,272476,121945,121945,272476,0,121945,272476,0.3092,0.3092,0,0,0,0.104
3917,1,894628,715375,0.00248646,0.896,0.17192,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
3917,2,899088,717557,0.00248646,0.896,0.48303,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
3918,1,900769,718598,0.00436078,0.864,0.34136,811313,34577,11239,1594, 6400,171,2100,33375,653888,27487, 7739,1413,5233,135,1295,21408,275637,111846,111846,275637,0,111846,275637,0.2886,0.2886,0,0,0,0.104
3918,2,892947,714334,0.00436078,0.864,0.15270,787521,30172,23588,1593, 8503,258,2552,38760,639152,24515,15744,1348,7000,198,1686,24691,269745,124138,124138,269745,0,124138,269745,0.3152,0.3152,0,0,0,0.104
3919,1,893320,712795,0.00394488,0.872,0.35049,803620,35394,11173,1621, 6148,158,2143,33063,647882,28093, 7693,1415,5038,123,1295,21256,272147,112498,112498,272147,0,112498,272147,0.2925,0.2925,0,0,0,0.104
3919,2,900396,720137,0.00394488,0.872,0.15878,795214,29355,23654,1566, 8755,271,2509,39072,645158,23909,15790,1346,7195,210,1686,24843,273235,123486,123486,273235,0,123486,273235,0.3113,0.3113,0,0,0,0.104
3920,1,894432,712866,0.00270500,0.848,0.32761,802974,35927,11393,1610, 6435,161,2159,33773,646665,28581, 7871,1419,5262,129,1332,21607,269858,113380,113380,269858,0,113380,269858,0.2958,0.2958,0,0,0,0.104
3920,2,899284,720066,0.00270500,0.848,0.15796,795860,28822,23434,1577, 8468,268,2493,38362,646375,23421,15612,1342,6971,204,1649,24492,275524,122604,122604,275524,0,122604,275524,0.3080,0.3080,0,0,0,0.104
3921,1,901325,721048,0.00498072,0.888,0.16297,795607,30182,23638,1607, 8507,260,2559,38965,645668,24525,15767,1358,7004,198,1691,24837,272504,124748,124748,272504,0,124748,272504,0.3140,0.3140,0,0,0,0.104
3921,2,892391,711884,0.00498072,0.888,0.33601,803227,34567,11189,1580, 6396,169,2093,33170,647372,27477, 7716,1403,5229,135,1290,21262,272878,111236,111236,272878,0,111236,272878,0.2896,0.2896,0,0,0,0.104
3922,1,893324,715062,0.00394042,0.872,0.19318,790847,28352,23280,1550, 8484,273,2455,38083,642080,22990,15491,1328,6983,210,1645,24335,272297,121469,121469,272297,0,121469,272297,0.3085,0.3085,0,0,0,0.104
3922,2,900392,717870,0.00394042,0.872,0.34587,807987,36397,11547,1637, 6419,156,2197,34052,650960,29012, 7992,1433,5250,123,1336,21764,273085,114515,114515,273085,0,114515,273085,0.2954,0.2954,0,0,0,0.104
3923,1,894804,716657,0.00229022,0.896,0.21150,791263,29282,23484,1548, 8477,279,2458,38013,642646,23925,15663,1327,6987,215,1645,24249,272514,121867,121867,272514,0,121867,272514,0.3090,0.3090,0,0,0,0.104
3923,2,898912,716275,0.00229022,0.896,0.35896,807571,35467,11343,1639, 6426,150,2194,34122,650394,28077, 7820,1434,5246,118,1336,21850,272868,114117,114117,272868,0,114117,272868,0.2949,0.2949,0,0,0,0.104
3924,1,893613,714788,0.00361819,0.864,0.15330,788953,29210,23529,1548, 8726,273,2504,38870,640235,23780,15691,1332,7164,212,1673,24701,271246,122768,122768,271246,0,122768,271246,0.3116,0.3116,0,0,0,0.104
3924,2,900103,718144,0.00361819,0.864,0.33223,809881,35539,11298,1639, 6177,156,2148,33265,652805,28222, 7792,1429,5069,121,1308,21398,274136,113216,113216,274136,0,113216,274136,0.2923,0.2923,0,0,0,0.104
3925,1,894804,716657,0.00229022,0.896,0.21150,791263,29282,23484,1548, 8477,279,2458,38013,642646,23925,15663,1327,6987,215,1645,24249,272514,121867,121867,272514,0,121867,272514,0.3090,0.3090,0,0,0,0.104
3925,2,898912,716275,0.00229022,0.896,0.35896,807571,35467,11343,1639, 6426,150,2194,34122,650394,28077, 7820,1434,5246,118,1336,21850,272868,114117,114117,272868,0,114117,272868,0.2949,0.2949,0,0,0,0.104
3926,1,894628,715375,0.00248646,0.896,0.17192,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
3926,2,899088,717557,0.00248646,0.896,0.48303,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
3927,1,900396,720873,0.00394488,0.872,0.19233,796698,29204,23495,1559, 8473,283,2457,38227,646770,23844,15670,1337,6989,219,1644,24400,274585,122275,122275,274585,0,122275,274585,0.3081,0.3081,0,0,0,0.104
3927,2,893320,712059,0.00394488,0.872,0.25921,802136,35545,11332,1628, 6430,146,2195,33908,646270,28158, 7813,1424,5244,114,1337,21699,270797,113709,113709,270797,0,113709,270797,0.2957,0.2957,0,0,0,0.104
3928,1,895811,715470,0.00116741,0.848,0.14584,792183,28606,23021,1541, 8743,279,2471,38967,641696,23286,15372,1318,7179,221,1638,24760,272566,122566,122566,272566,0,122566,272566,0.3102,0.3102,0,0,0,0.104
3928,2,897905,717462,0.00116741,0.848,0.27916,806651,36143,11806,1646, 6160,150,2181,33168,651344,28716, 8111,1443,5054,112,1343,21339,272816,113418,113418,272816,0,113418,272816,0.2937,0.2937,0,0,0,0.104
3929,1,898912,716275,0.00229022,0.896,0.35896,807571,35467,11343,1639, 6426,150,2194,34122,650394,28077, 7820,1434,5246,118,1336,21850,272868,114117,114117,272868,0,114117,272868,0.2949,0.2949,0,0,0,0.104
3929,2,894804,716657,0.00229022,0.896,0.21150,791263,29282,23484,1548, 8477,279,2458,38013,642646,23925,15663,1327,6987,215,1645,24249,272514,121867,121867,272514,0,121867,272514,0.3090,0.3090,0,0,0,0.104
3930,1,898044,711832,0.00132239,0.840,0.16651,794957,36215,20607,1657, 6367,139,2411,35691,638771,28965,13458,1410,5251,119,1521,22337,279263,108503,108503,279263,0,108503,279263,0.2798,0.2798,0,0,0,0.104
3930,2,895672,721100,0.00132239,0.840,0.24404,803877,28534,14220,1530, 8536,290,2241,36444,654269,23037,10025,1351,6982,214,1460,23762,266119,127481,127481,266119,0,127481,266119,0.3239,0.3239,0,0,0,0.104
3931,1,898518,717267,0.00185091,0.872,0.39793,807371,36443,11385,1622, 6192,158,2129,33218,650923,29139, 7900,1427,5078,123,1280,21397,273488,112443,112443,273488,0,112443,273488,0.2914,0.2914,0,0,0,0.104
3931,2,895198,715665,0.00185091,0.872,0.15632,791463,28306,23442,1565, 8711,271,2523,38917,642117,22863,15583,1334,7155,210,1701,24702,271894,123541,123541,271894,0,123541,271894,0.3124,0.3124,0,0,0,0.104
3932,1,899088,717557,0.00248646,0.896,0.48303,808167,36279,11358,1621, 6181,160,2121,33201,651433,28981, 7874,1422,5069,123,1279,21376,273628,112618,112618,273628,0,112618,273628,0.2916,0.2916,0,0,0,0.104
3932,2,894628,715375,0.00248646,0.896,0.17192,790667,28470,23469,1566, 8722,269,2531,38934,641607,23021,15609,1339,7164,210,1702,24723,271754,123366,123366,271754,0,123366,271754,0.3122,0.3122,0,0,0,0.104
3933,1,897082,718397,0.00024976,0.896,0.21748,793481,29214,23466,1552, 8501,277,2453,38138,644304,23857,15682,1331,7010,214,1643,24356,272038,122240,122240,272038,0,122240,272038,0.3100,0.3100,0,0,0,0.104
3933,2,896634,714535,0.00024976,0.896,0.35088,805353,35535,11361,1635, 6402,152,2199,33997,648736,28145, 7801,1430,5223,119,1338,21743,273344,113744,113744,273344,0,113744,273344,0.2938,0.2938,0,0,0,0.104
3934,1,897058,718331,0.00022300,0.872,0.16868,793707,28843,23391,1578, 8460,270,2498,38311,644698,23443,15591,1343,6966,208,1655,24427,273631,122907,122907,273631,0,122907,273631,0.3100,0.3100,0,0,0,0.104
3934,2,896658,714601,0.00022300,0.872,0.38378,805127,35906,11436,1609, 6443,159,2154,33824,648342,28559, 7892,1418,5267,125,1326,21672,271751,113077,113077,271751,0,113077,271751,0.2938,0.2938,0,0,0,0.104
3935,1,895858,716566,0.00111500,0.832,0.13998,792165,28762,22933,1586, 8689,279,2470,38974,642670,23416,15292,1365,7136,220,1659,24808,270969,123048,123048,270969,0,123048,270969,0.3123,0.3123,0,0,0,0.104
3935,2,897858,716366,0.00111500,0.832,0.18428,806669,35987,11894,1601, 6214,150,2182,33161,650370,28586, 8191,1396,5097,113,1322,21291,274413,112936,112936,274413,0,112936,274413,0.2916,0.2916,0,0,0,0.104
3936,1,896813,718392,0.00005018,0.888,0.18341,792518,29671,23572,1567, 8473,270,2489,38253,643770,24280,15772,1333,6986,208,1647,24396,272901,122807,122807,272901,0,122807,272901,0.3103,0.3103,0,0,0,0.104
3936,2,896903,714540,0.00005018,0.888,0.37801,806316,35078,11255,1620, 6430,159,2163,33882,649270,27722, 7711,1428,5247,125,1334,21703,272481,113177,113177,272481,0,113177,272481,0.2935,0.2935,0,0,0,0.104
3937,1,899234,716792,0.00264925,0.904,0.35316,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
3937,2,894482,716140,0.00264925,0.904,0.24245,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
3938,1,893894,713446,0.00330487,0.888,0.47854,803168,36273,11336,1617, 6181,156,2113,33050,647456,28981, 7861,1420,5069,119,1271,21269,271494,112152,112152,271494,0,112152,271494,0.2923,0.2923,0,0,0,0.104
3938,2,899822,719486,0.00330487,0.888,0.17656,795666,28476,23491,1570, 8722,273,2539,39085,645584,23021,15622,1341,7164,214,1710,24830,273888,123832,123832,273888,0,123832,273888,0.3114,0.3114,0,0,0,0.104
3939,1,896385,715739,0.00052740,0.840,0.31329,805948,35725,11263,1641, 6177,142,2195,33294,650271,28348, 7770,1430,5057,107,1332,21424,273364,113761,113761,273364,0,113761,273364,0.2939,0.2939,0,0,0,0.104
3939,2,897331,717193,0.00052740,0.840,0.13958,792886,29024,23564,1546, 8726,287,2457,38841,642769,23654,15713,1331,7176,226,1649,24675,272018,122223,122223,272018,0,122223,272018,0.3100,0.3100,0,0,0,0.104
3940,1,897285,716844,0.00047611,0.840,0.15828,794252,28245,22850,1555, 8710,287,2460,38926,643599,22938,15214,1338,7152,227,1624,24752,273055,122974,122974,273055,0,122974,273055,0.3105,0.3105,0,0,0,0.104
3940,2,896431,716088,0.00047611,0.840,0.25784,804582,36504,11977,1632, 6193,142,2192,33209,649441,29064, 8269,1423,5081,106,1357,21347,272327,113010,113010,272327,0,113010,272327,0.2933,0.2933,0,0,0,0.104
3941,1,895253,716302,0.00178958,0.880,0.15559,790432,29248,23588,1559, 8723,271,2527,38905,641641,23814,15728,1336,7161,212,1690,24720,271777,123247,123247,271777,0,123247,271777,0.3120,0.3120,0,0,0,0.104
3941,2,898463,716630,0.00178958,0.880,0.38387,808402,35501,11239,1628, 6180,158,2125,33230,651399,28188, 7755,1425,5072,121,1291,21379,273605,112737,112737,273605,0,112737,273605,0.2918,0.2918,0,0,0,0.104
3942,1,893298,715328,0.00396941,0.888,0.18847,789811,29287,23467,1540, 8459,277,2476,37981,641377,23914,15672,1311,6974,215,1649,24216,272476,121945,121945,272476,0,121945,272476,0.3092,0.3092,0,0,0,0.104
3942,2,900418,717604,0.00396941,0.888,0.38816,809023,35462,11360,1647, 6444,152,2176,34154,651663,28088, 7811,1450,5259,118,1332,21883,272906,114039,114039,272906,0,114039,272906,0.2947,0.2947,0,0,0,0.104
3943,1,900463,721333,0.00401959,0.888,0.17393,795910,29732,23630,1576, 8486,266,2492,38371,646503,24335,15799,1341,6987,204,1650,24514,275172,122635,122635,275172,0,122635,275172,0.3083,0.3083,0,0,0,0.104
3943,2,893253,711599,0.00401959,0.888,0.38020,802924,35017,11197,1611, 6417,163,2160,33764,646537,27667, 7684,1420,5246,129,1331,21585,270210,113349,113349,270210,0,113349,270210,0.2955,0.2955,0,0,0,0.104
3944,1,897256,718144,0.00044377,0.880,0.17268,794470,28449,23294,1570, 8476,266,2477,38254,644955,23056,15524,1339,6974,203,1650,24443,273716,122228,122228,273716,0,122228,273716,0.3087,0.3087,0,0,0,0.104
3944,2,896460,714788,0.00044377,0.880,0.41968,804364,36300,11533,1617, 6427,163,2175,33881,648085,28946, 7959,1422,5259,130,1331,21656,271666,113756,113756,271666,0,113756,271666,0.2951,0.2951,0,0,0,0.104
3945,1,900518,720611,0.00408091,0.864,0.15144,794958,30162,23570,1618, 8517,258,2544,38891,645257,24503,15757,1372,7011,197,1686,24828,272242,124826,124826,272242,0,124826,272242,0.3144,0.3144,0,0,0,0.104
3945,2,893198,712321,0.00408091,0.864,0.31886,803876,34587,11257,1569, 6386,171,2108,33244,647783,27499, 7726,1389,5222,136,1295,21271,273140,111158,111158,273140,0,111158,273140,0.2892,0.2892,0,0,0,0.104
3946,1,894540,713924,0.00258458,0.848,0.22280,803910,35837,11715,1612, 6163,156,2170,32977,648364,28454, 8059,1411,5051,119,1308,21158,273441,112778,112778,273441,0,112778,273441,0.2920,0.2920,0,0,0,0.104
3946,2,899176,719008,0.00258458,0.848,0.15505,794924,28912,23112,1575, 8740,273,2482,39158,644676,23548,15424,1350,7182,214,1673,24941,271941,123206,123206,271941,0,123206,271941,0.3118,0.3118,0,0,0,0.104
3947,1,896820,718078,0.00004237,0.888,0.22409,793168,29221,23465,1566, 8511,277,2441,38171,643947,23860,15672,1345,7017,214,1631,24392,271491,122250,122250,271491,0,122250,271491,0.3105,0.3105,0,0,0,0.104
3947,2,896896,714854,0.00004237,0.888,0.32894,805666,35528,11362,1621, 6392,152,2211,33964,649093,28142, 7811,1416,5216,119,1350,21707,273891,113734,113734,273891,0,113734,273891,0.2934,0.2934,0,0,0,0.104
3948,1,896634,714535,0.00024976,0.896,0.35088,805353,35535,11361,1635, 6402,152,2199,33997,648736,28145, 7801,1430,5223,119,1338,21743,273344,113744,113744,273344,0,113744,273344,0.2938,0.2938,0,0,0,0.104
3948,2,897082,718397,0.00024976,0.896,0.21748,793481,29214,23466,1552, 8501,277,2453,38138,644304,23857,15682,1331,7010,214,1643,24356,272038,122240,122240,272038,0,122240,272038,0.3100,0.3100,0,0,0,0.104
3949,1,895991,714491,0.00096671,0.880,0.35625,803728,36447,11553,1617, 6419,152,2199,33876,647661,29063, 7988,1412,5241,119,1339,21668,272677,113702,113702,272677,0,113702,272677,0.2943,0.2943,0,0,0,0.104
3949,2,897725,718441,0.00096671,0.880,0.21993,795106,28302,23274,1570, 8484,277,2453,38259,645379,22939,15495,1349,6992,214,1642,24431,272705,122282,122282,272705,0,122282,272705,0.3096,0.3096,0,0,0,0.104
3950,1,893012,716072,0.00428830,0.800,0.15975,813268,19652,13628,1417, 8293,252,2019,34483,658546,15758, 9559,1254,6777,189,1336,22653,270310,117580,117580,270310,0,117580,270310,0.3031,0.3031,0,0,0,0.104
3950,2,900704,716860,0.00428830,0.800,0.17441,785566,45097,21199,1770, 6610,177,2633,37652,634494,36244,13924,1507,5456,144,1645,23446,275072,118404,118404,275072,0,118404,275072,0.3009,0.3009,0,0,0,0.104
3951,1,899676,720251,0.00314208,0.896,0.23811,797239,28589,23160,1570, 8370,285,2394,38069,647008,23333,15433,1349,6890,224,1623,24391,274681,120545,120545,274681,0,120545,274681,0.3050,0.3050,0,0,0,0.104
3951,2,894040,712681,0.00314208,0.896,0.32903,801595,36160,11667,1617, 6533,144,2258,34066,646032,28669, 8050,1412,5343,109,1358,21708,270701,115439,115439,270701,0,115439,270701,0.2990,0.2990,0,0,0,0.104
3952,1,899676,720251,0.00314208,0.896,0.23811,797239,28589,23160,1570, 8370,285,2394,38069,647008,23333,15433,1349,6890,224,1623,24391,274681,120545,120545,274681,0,120545,274681,0.3050,0.3050,0,0,0,0.104
3952,2,894040,712681,0.00314208,0.896,0.32903,801595,36160,11667,1617, 6533,144,2258,34066,646032,28669, 8050,1412,5343,109,1358,21708,270701,115439,115439,270701,0,115439,270701,0.2990,0.2990,0,0,0,0.104
3953,1,894482,716140,0.00264925,0.904,0.24245,792240,28583,23138,1566, 8370,281,2386,37918,643031,23333,15420,1347,6890,220,1615,24284,272547,120079,120079,272547,0,120079,272547,0.3058,0.3058,0,0,0,0.104
3953,2,899234,716792,0.00264925,0.904,0.35316,806594,36166,11689,1621, 6533,148,2266,34217,650009,28669, 8063,1414,5343,113,1366,21815,272835,115905,115905,272835,0,115905,272835,0.2982,0.2982,0,0,0,0.104
3954,1,900857,721062,0.00445890,0.888,0.23482,798256,28523,23227,1572, 8391,281,2385,38222,647725,23268,15467,1351,6913,220,1613,24505,274018,120835,120835,274018,0,120835,274018,0.3060,0.3060,0,0,0,0.104
3954,2,892859,711870,0.00445890,0.888,0.28565,800578,36226,11600,1615, 6512,148,2267,33913,645315,28734, 8016,1410,5320,113,1368,21594,271364,115149,115149,271364,0,115149,271364,0.2979,0.2979,0,0,0,0.104
3955,1,900857,720384,0.00445890,0.864,0.15483,796643,28483,23517,1578, 8734,271,2533,39098,646436,23029,15640,1351,7176,210,1702,24840,274118,123934,123934,274118,0,123934,274118,0.3114,0.3114,0,0,0,0.104
3955,2,892859,712548,0.00445890,0.864,0.38862,802191,36266,11310,1609, 6169,158,2119,33037,646604,28973, 7843,1410,5057,123,1279,21259,271264,112050,112050,271264,0,112050,271264,0.2923,0.2923,0,0,0,0.104
3956,1,897888,718830,0.00114845,0.880,0.18214,794763,28626,23371,1570, 8497,277,2475,38309,645360,23230,15595,1335,7001,214,1643,24452,273323,123368,123368,273323,0,123368,273323,0.3110,0.3110,0,0,0,0.104
3956,2,895828,714102,0.00114845,0.880,0.35986,804071,36123,11456,1617, 6406,152,2177,33826,647680,28772, 7888,1426,5232,119,1338,21647,272059,112616,112616,272059,0,112616,272059,0.2928,0.2928,0,0,0,0.104
3957,1,900350,718969,0.00389359,0.848,0.20045,791725,37064,22465,1646, 8339,184,2375,36552,640174,30309,15096,1391,6897,149,1556,23397,275190,110165,110165,275190,0,110165,275190,0.2859,0.2859,0,0,0,0.104
3957,2,893366,713963,0.00389359,0.848,0.26237,807109,27685,12362,1541, 6564,245,2277,35583,652866,21693, 8387,1370,5336,184,1425,22702,270192,125819,125819,270192,0,125819,270192,0.3177,0.3177,0,0,0,0.104
3958,1,900677,718795,0.00425820,0.864,0.40649,809429,36418,11461,1635, 6210,154,2118,33252,652379,29110, 7960,1434,5100,117,1284,21411,273483,112870,112870,273483,0,112870,273483,0.2921,0.2921,0,0,0,0.104
3958,2,893039,714137,0.00425820,0.864,0.15932,789405,28331,23366,1552, 8693,275,2534,38883,640661,22892,15523,1327,7133,216,1697,24688,271899,123114,123114,271899,0,123114,271899,0.3117,0.3117,0,0,0,0.104
3959,1,898744,716274,0.00210290,0.848,0.27485,807943,35232,11285,1609, 6423,157,2188,33907,650804,27879, 7739,1417,5241,125,1352,21717,273283,113034,113034,273283,0,113034,273283,0.2926,0.2926,0,0,0,0.104
3959,2,894972,716658,0.00210290,0.848,0.15939,790891,29517,23542,1578, 8480,272,2464,38228,642236,24123,15744,1344,6992,208,1629,24382,272099,122950,122950,272099,0,122950,272099,0.3112,0.3112,0,0,0,0.104
3960,1,900951,721543,0.00456371,0.896,0.19127,797026,29382,23530,1562, 8476,277,2486,38212,647262,23999,15709,1332,6982,215,1658,24386,275218,122644,122644,275218,0,122644,275218,0.3083,0.3083,0,0,0,0.104
3960,2,892765,711389,0.00456371,0.896,0.43393,801808,35367,11297,1625, 6427,152,2166,33923,645778,28003, 7774,1429,5251,118,1323,21713,270164,113340,113340,270164,0,113340,270164,0.2955,0.2955,0,0,0,0.104
3961,1,896896,714854,0.00004237,0.888,0.32894,805666,35528,11362,1621, 6392,152,2211,33964,649093,28142, 7811,1416,5216,119,1350,21707,273891,113734,113734,273891,0,113734,273891,0.2934,0.2934,0,0,0,0.104
3961,2,896820,718078,0.00004237,0.888,0.22409,793168,29221,23465,1566, 8511,277,2441,38171,643947,23860,15672,1345,7017,214,1631,24392,271491,122250,122250,271491,0,122250,271491,0.3105,0.3105,0,0,0,0.104
3962,1,901145,721653,0.00478002,0.896,0.19418,797256,29323,23507,1563, 8509,277,2470,38240,647360,23938,15718,1333,7014,214,1644,24432,273880,122954,122954,273880,0,122954,273880,0.3098,0.3098,0,0,0,0.104
3962,2,892571,711279,0.00478002,0.896,0.37454,801578,35426,11320,1624, 6394,152,2182,33895,645680,28064, 7765,1428,5219,119,1337,21667,271502,113030,113030,271502,0,113030,271502,0.2939,0.2939,0,0,0,0.104
